day month year date wy psn trans evap leafC stemC biomass precip tavg vpd radiation rel_humidity
26 8 1994 1994-08-26 1994 -0.701002 0.315455 0 348.215059 805.628304 1270.699684 0 19.224 579.31588 23904.47866 0.740973
27 8 1994 1994-08-27 1994 -1.068221 0.357475 0 348.210288 805.564766 1270.629774 0 22.004 742.84637 24558.984405 0.720159
28 8 1994 1994-08-28 1994 -0.910038 0.258834 0 348.205518 805.501233 1270.55987 0 20.339 484.98536 19944.287843 0.797642
29 8 1994 1994-08-29 1994 -0.854144 0.269536 0 348.200749 805.437705 1270.489973 0 19.784 534.71602 21179.816085 0.769095
30 8 1994 1994-08-30 1994 -0.740912 0.254973 0 348.195979 805.374182 1270.420079 0 18.669 503.15245 21189.176781 0.767096
31 8 1994 1994-08-31 1994 -0.689205 0.246199 0 348.191209 805.310666 1270.350192 0 18.114 487.26071 21179.816085 0.766466
1 9 1994 1994-09-01 1994 0.025792 0 0 4.17517 293.039702 347.908587 0 17.839 451.48193 21038.371964 0.779839
2 9 1994 1994-09-02 1994 -0.054934 0 0 4.175113 293.015997 347.88413 0 18.114 487.26071 21611.114158 0.766466
3 9 1994 1994-09-03 1994 -0.052542 0 0 4.116681 292.992293 347.045243 0 19.784 716.52882 23529.719968 0.690583
4 9 1994 1994-09-04 1994 -0.051229 0 0 4.060334 292.968591 346.235456 0 19.224 637.30361 23124.024393 0.715046
5 9 1994 1994-09-05 1994 -0.04954 0 0 4.006073 292.944891 345.454768 0 18.944 540.60192 21352.589405 0.754025
6 9 1994 1994-09-06 1994 -0.04827 0 0 3.953898 292.921194 344.703181 0 19.784 716.52882 22798.502492 0.690583
7 9 1994 1994-09-07 1994 -0.047357 0 0 3.903808 292.897497 343.980691 0 19.504 676.61407 22616.889631 0.702694
8 9 1994 1994-09-08 1994 -0.04575 0 0 3.855804 292.873804 343.287301 0 20.339 615.6497 21761.498977 0.743123
9 9 1994 1994-09-09 1994 -0.045699 0 0 3.809885 292.850112 342.623008 0 20.059 637.4062 22107.553178 0.7294
10 9 1994 1994-09-10 1994 -0.04535 0 0 3.766052 292.826422 341.987813 0 19.499 617.91909 22107.553178 0.728401
11 9 1994 1994-09-11 1994 -0.04472 0 0 3.724304 292.802734 341.381714 0 18.669 561.14018 21761.498977 0.740255
12 9 1994 1994-09-12 1994 -0.043597 0 0 3.684641 292.779048 340.804713 0 18.669 672.76308 22795.651673 0.688586
13 9 1994 1994-09-13 1994 -0.043154 0 0 3.647064 292.755363 340.256807 0 17.004 511.41151 20918.59423 0.737108
14 9 1994 1994-09-14 1994 -0.040144 0 0 3.611572 292.73168 339.737997 0 18.949 764.56628 22267.354139 0.65223
15 9 1994 1994-09-15 1994 -0.039187 0 0 3.578166 292.708 339.248284 0 20.339 797.46251 22200.578558 0.667262
16 9 1994 1994-09-16 1994 -0.0385 0 0 3.546845 292.684321 338.787665 0 19.229 456.18752 18723.135052 0.796091
17 9 1994 1994-09-17 1994 -0.037833 0 0 3.517609 292.660645 338.356142 0 19.224 391.76229 16984.587229 0.824833
18 9 1994 1994-09-18 1994 -0.038825 0 0 3.490458 292.636971 337.953713 0 17.559 415.60675 18723.135052 0.793724
19 9 1994 1994-09-19 1994 -0.03674 0 0 3.465392 292.613299 337.580378 0 18.114 368.34029 16984.587229 0.823462
20 9 1994 1994-09-20 1994 -0.034668 0 0 3.442412 292.589627 337.236135 0 19.229 325.52317 14680.694378 0.854496
21 9 1994 1994-09-21 1994 -0.035563 0 0 3.421516 292.565959 336.920986 0 18.119 306.10347 13762.824976 0.853337
22 9 1994 1994-09-22 1994 -0.034379 0 0 3.402706 292.542292 336.63493 0 18.669 503.15245 19051.573372 0.767096
23 9 1994 1994-09-23 1994 -0.032582 0 0 3.385981 292.518628 336.377968 0 21.169 542.8388 18459.910207 0.784787
24 9 1994 1994-09-24 1994 -0.034255 0 0 3.371341 292.494965 336.150096 0 19.779 470.2694 17765.415577 0.796861
25 9 1994 1994-09-25 1994 -0.035032 0 0 3.358786 292.471304 335.951316 0 20.339 678.54208 20599.874132 0.716881
26 9 1994 1994-09-26 1994 -0.035693 0 0 3.348316 292.447645 335.781628 0 19.224 579.31588 19965.584132 0.740973
27 9 1994 1994-09-27 1994 -0.034036 0 0 3.339931 292.423988 335.64103 0 22.559 547.23751 17765.415577 0.800694
28 9 1994 1994-09-28 1994 -0.035831 0 0 3.33363 292.400332 335.529521 0 20.614 314.88918 12416.863568 0.870824
29 9 1994 1994-09-29 1994 -0.03683 0 0 3.329415 292.376679 335.447103 0 20.334 416.43904 15004.861474 0.826189
30 9 1994 1994-09-30 1994 -0.038502 0 0 3.327285 292.353028 335.393776 0 18.394 342.43863 13948.625396 0.838735
1 10 1994 1994-10-01 1995 -0.037528 0 0 12.770144 290.976609 340.608039 0 18.394 405.33101 16166.92941 0.809117
2 10 1994 1994-10-02 1995 -0.037446 0 0 12.769969 290.952981 340.583731 0 17.834 205.2951 8546.676771 0.899858
3 10 1994 1994-10-03 1995 -0.035931 0 0 12.769794 290.929355 340.559425 0.89941 18.412 177.69414 6856.728597 0.916415
4 10 1994 1994-10-04 1995 -0.024598 0 0 12.769619 290.905728 340.535118 11.91724 18.967 320.85369 12967.012927 0.854224
5 10 1994 1994-10-05 1995 0.012951 0 0 12.776086 290.88432 340.521886 20.01196 17.582 387.34696 16166.92941 0.808033
6 10 1994 1994-10-06 1995 0.021308 0 0 12.786838 290.864342 340.515798 0 17.004 403.32281 16979.627679 0.792671
7 10 1994 1994-10-07 1995 0.030356 0 0 12.802231 290.845911 340.517444 0 19.784 828.15173 19447.636287 0.642381
8 10 1994 1994-10-08 1995 0.029624 0 0 12.817247 290.827358 340.518466 0 22.004 1166.94642 18814.094965 0.560394
9 10 1994 1994-10-09 1995 0.027887 0 0 12.831373 290.808508 340.518004 0 24.224 1191.19477 19313.681305 0.607636
10 10 1994 1994-10-10 1995 0.028183 0 0 12.84565 290.789713 340.517798 0 22.004 873.51071 19341.141349 0.670936
11 10 1994 1994-10-11 1995 0.021654 0 0 12.856578 290.769804 340.512013 0 18.949 480.35535 16506.045891 0.781506
12 10 1994 1994-10-12 1995 0.019843 0 0 12.866578 290.749585 340.504681 0 18.114 429.27299 15826.087227 0.794258
13 10 1994 1994-10-13 1995 0.021481 0 0 12.877417 290.729649 340.498751 0 18.114 598.88362 18664.259995 0.712968
14 10 1994 1994-10-14 1995 0.017107 0 0 12.886014 290.708967 340.489085 0 16.724 311.8702 13058.736719 0.836809
15 10 1994 1994-10-15 1995 0.000678 0 0 12.886185 290.685479 340.465378 0 16.729 626.97922 16432.013249 0.672028
16 10 1994 1994-10-16 1995 0.001364 0 0 12.886708 290.662109 340.442259 0 16.449 545.40295 15951.484092 0.709576
17 10 1994 1994-10-17 1995 0.000739 0 0 12.886911 290.638637 340.418611 0 15.334 556.83848 16311.090631 0.681582
18 10 1994 1994-10-18 1995 0.003207 0 0 12.888379 290.615586 340.397071 0 15.614 542.90003 16150.439609 0.695077
19 10 1994 1994-10-19 1995 0.004304 0 0 12.89041 290.592725 340.376471 0 15.334 556.83848 16311.090631 0.681582
20 10 1994 1994-10-20 1995 0.006335 0 0 12.893482 290.570213 340.357609 0 15.614 542.90003 16150.439609 0.695077
21 10 1994 1994-10-21 1995 0.010226 0 0 12.898549 290.548369 340.342074 0 16.729 626.97922 16432.013249 0.672028
22 10 1994 1994-10-22 1995 0.006622 0 0 12.901769 290.52591 340.323462 0 15.334 416.21243 14611.887166 0.761996
23 10 1994 1994-10-23 1995 0.007419 0 0 12.905397 290.503589 340.305532 0 15.339 366.45229 12443.237218 0.790518
24 10 1994 1994-10-24 1995 0.0136 0 0 12.912194 290.482328 340.292887 0 17.559 357.61902 11028.09866 0.822505
25 10 1994 1994-10-25 1995 0.00962 0 0 12.916951 290.460388 340.276843 0 15.889 378.14237 12443.237218 0.791319
26 10 1994 1994-10-26 1995 0.011678 0 0 12.922762 290.4388 340.262557 0 16.169 512.19684 14601.644396 0.722349
27 10 1994 1994-10-27 1995 0.011877 0 0 12.928676 290.41725 340.248445 0 16.174 462.46368 13944.997522 0.749388
28 10 1994 1994-10-28 1995 0.00936 0 0 12.933299 290.39527 340.232183 0 15.334 314.8474 11013.471147 0.81996
29 10 1994 1994-10-29 1995 0.011899 0 0 12.939224 290.373728 340.218095 0 15.889 378.14237 12443.237218 0.791319
30 10 1994 1994-10-30 1995 0.012937 0 0 12.945681 290.352362 340.204891 0 15.894 480.08664 14305.447305 0.735145
31 10 1994 1994-10-31 1995 0.016618 0 0 12.954026 290.331631 340.19484 0 17.004 707.77859 14320.94931 0.636165
1 11 1994 1994-11-01 1995 0.012063 0 0 12.960034 290.310121 340.180895 0 15.339 511.77593 13799.432511 0.707444
2 11 1994 1994-11-02 1995 0.015287 0 0 12.967696 290.289163 340.169706 0 16.449 545.40295 13799.432511 0.709576
3 11 1994 1994-11-03 1995 0.006716 0 0 12.970963 290.266744 340.151197 0 12.834 461.79088 13998.966199 0.689468
4 11 1994 1994-11-04 1995 0.007844 0 0 12.974807 290.244519 340.133651 0 12.559 473.184 14157.895301 0.67602
5 11 1994 1994-11-05 1995 0.008925 0 0 12.979207 290.222481 340.117033 0 12.559 435.22711 13799.432511 0.702008
6 11 1994 1994-11-06 1995 0.012154 0 0 12.985262 290.200996 340.103175 0 13.114 489.27335 14160.435161 0.676958
7 11 1994 1994-11-07 1995 0.016139 0 0 12.99336 290.180195 340.092725 9.44385 14.802 379.49343 11971.082419 0.775443
8 11 1994 1994-11-08 1995 0.01622 0 0 13.0015 290.159409 340.082346 4.49707 14.802 330.80491 9961.356199 0.804253
9 11 1994 1994-11-09 1995 0.016918 0 0 13.009998 290.138745 340.072566 0.67456 15.082 310.35062 9229.205896 0.819638
10 11 1994 1994-11-10 1995 0.01003 0 0 13.014963 290.116905 340.0569 28.10669 12.302 349.00191 9417.142798 0.756983
11 11 1994 1994-11-11 1995 0.010932 0 0 13.020391 290.095221 340.042007 0 12.004 382.88493 12414.850042 0.728102
12 11 1994 1994-11-12 1995 0.015506 0 0 13.028165 290.074322 340.031027 0 12.839 500.23465 13434.47867 0.663727
13 11 1994 1994-11-13 1995 0.014747 0 0 13.035549 290.053294 340.019397 0 12.559 435.22711 12955.330468 0.702008
14 11 1994 1994-11-14 1995 0.019689 0 0 13.045467 290.033112 340.011993 0 13.949 533.93663 13434.47867 0.666124
15 11 1994 1994-11-15 1995 0.014921 0 0 13.05294 290.012117 340.000516 0 12.004 493.68869 13522.695489 0.649416
16 11 1994 1994-11-16 1995 0.018897 0 0 13.062452 289.991805 339.99244 0 13.669 421.8116 11537.85156 0.731395
17 11 1994 1994-11-17 1995 0.014279 0 0 13.069596 289.970705 339.980419 0 11.724 432.43453 12271.934218 0.687189
18 11 1994 1994-11-18 1995 0.011853 0 0 13.075495 289.949192 339.966325 0 11.169 307.24514 10313.668367 0.769431
19 11 1994 1994-11-19 1995 0.009564 0 0 13.08022 289.92729 339.950277 0 9.504 378.48876 12271.934218 0.682563
20 11 1994 1994-11-20 1995 0.013473 0 0 13.08695 289.906056 339.93757 0 10.894 321.08619 10783.164778 0.754603
21 11 1994 1994-11-21 1995 0.013646 0 0 13.093769 289.884856 339.925015 0 10.059 423.71204 12550.146797 0.65762
22 11 1994 1994-11-22 1995 0.02724 0 0 13.107559 289.86598 339.92408 0 14.224 677.99201 12614.459403 0.583536
23 11 1994 1994-11-23 1995 0.024522 0 0 13.119955 289.846642 339.920823 0 13.394 628.00529 12674.792589 0.592867
24 11 1994 1994-11-24 1995 0.02251 0 0 13.131319 289.826963 339.91585 0 12.839 573.08153 11829.549065 0.614757
25 11 1994 1994-11-25 1995 0.013213 0 0 13.137915 289.805694 339.902929 0 10.614 296.92755 9451.861432 0.768798
26 11 1994 1994-11-26 1995 0.012687 0 0 13.144241 289.78434 339.889564 2.02368 9.522 394.81072 11532.035628 0.669282
27 11 1994 1994-11-27 1995 0.020835 0 0 13.154745 289.764378 339.883161 0 12.279 408.61017 10943.952342 0.715039
28 11 1994 1994-11-28 1995 0.023747 0 0 13.166743 289.744917 339.879251 0 12.834 537.11528 11794.008414 0.638816
29 11 1994 1994-11-29 1995 0.024929 0 0 13.179347 289.725659 339.876352 0 13.119 600.5719 11811.635444 0.603602
30 11 1994 1994-11-30 1995 0.029645 0 0 13.194369 289.707211 339.877487 0 15.059 692.8211 11772.007728 0.596758
1 12 1994 1994-12-01 1995 0.024558 0 0 13.206782 289.687894 339.874274 0 13.669 545.07078 11794.541004 0.652904
2 12 1994 1994-12-02 1995 0.020035 0 0 13.216875 289.667807 339.867198 0 12.839 339.01858 9130.664277 0.772101
3 12 1994 1994-12-03 1995 0.013992 0 0 13.22387 289.646686 339.854958 0 10.059 423.71204 11306.898699 0.65762
4 12 1994 1994-12-04 1995 0.022529 0 0 13.235242 289.627029 339.850017 0 13.389 350.07977 9130.664277 0.772971
5 12 1994 1994-12-05 1995 0.02409 0 0 13.247414 289.607639 339.84641 0 13.669 464.52535 10842.28208 0.704195
6 12 1994 1994-12-06 1995 0.017521 0 0 13.256218 289.587129 339.837193 0 11.724 357.11012 9982.179715 0.741677
7 12 1994 1994-12-07 1995 0.021708 0 0 13.267168 289.567337 339.831555 0 13.114 366.01417 9583.79384 0.758339
8 12 1994 1994-12-08 1995 0.016041 0 0 13.275213 289.546577 339.821075 0 10.614 438.42576 11308.734091 0.65862
9 12 1994 1994-12-09 1995 0.020788 0 0 13.285691 289.52663 339.814652 0 11.444 574.71135 11370.118742 0.576502
10 12 1994 1994-12-10 1995 0.004215 0 0 13.287671 289.503853 339.794069 0 10.889 525.65429 9156.790151 0.598124
11 12 1994 1994-12-11 1995 0.001563 0 0 13.28829 289.480624 339.771219 0 10.614 296.92755 7349.346179 0.768798
12 12 1994 1994-12-12 1995 0.003372 0 0 13.289838 289.457707 339.74992 2.69824 11.192 326.83457 7707.478861 0.75511
13 12 1994 1994-12-13 1995 0.003846 0 0 13.291628 289.434872 339.729026 0 10.894 393.93306 8674.485255 0.698928
14 12 1994 1994-12-14 1995 0.00343 0 0 13.293205 289.411967 339.707777 0 10.619 370.20236 8494.147424 0.711839
15 12 1994 1994-12-15 1995 0.00629 0 0 13.296248 289.389555 339.688976 0 12.004 382.88493 8277.422992 0.728102
16 12 1994 1994-12-16 1995 0.005908 0 0 13.299096 289.367079 339.669851 0 11.449 443.00445 8941.635942 0.673663
17 12 1994 1994-12-17 1995 0.009382 0 0 13.303725 289.345198 339.653696 0 12.839 573.08153 9170.44649 0.614757
18 12 1994 1994-12-18 1995 0.005333 0 0 13.306277 289.322626 339.634081 0 11.449 407.52509 8497.44857 0.699799
19 12 1994 1994-12-19 1995 0.010442 0 0 13.31145 289.300931 339.618837 0 13.674 583.53846 8984.606932 0.628529
20 12 1994 1994-12-20 1995 0.010811 0 0 13.316811 289.2793 339.603908 0 14.224 602.6676 8984.606932 0.629805
21 12 1994 1994-12-21 1995 0.009281 0 0 13.321388 289.25741 339.587674 0 13.674 583.53846 8984.606932 0.628529
22 12 1994 1994-12-22 1995 0.011559 0 0 13.327134 289.235911 339.57339 0 15.614 588.52401 8853.480116 0.669452
23 12 1994 1994-12-23 1995 0.009703 0 0 13.331927 289.214097 339.557521 0 15.059 569.56191 8852.080783 0.668498
24 12 1994 1994-12-24 1995 0.001297 0 0 13.332409 289.190847 339.534468 23.15991 11.467 312.72671 7184.043937 0.769911
25 12 1994 1994-12-25 1995 0.004794 0 0 13.334685 289.168198 339.514407 0 12.834 381.24545 7838.828845 0.743631
26 12 1994 1994-12-26 1995 0.005807 0 0 13.33748 289.145722 339.495212 0 12.839 500.23465 8852.080783 0.663727
27 12 1994 1994-12-27 1995 0.004472 0 0 13.339591 289.123021 339.474879 0 12.284 447.03859 8643.734008 0.688342
28 12 1994 1994-12-28 1995 0.004246 0 0 13.341586 289.100284 339.454356 0 12.559 354.68168 7538.71282 0.757156
29 12 1994 1994-12-29 1995 0.000831 0 0 13.341829 289.076964 339.430914 0 10.339 381.34759 8497.44857 0.697567
30 12 1994 1994-12-30 1995 0.001881 0 0 13.342611 289.053827 339.408374 0 10.619 370.20236 8314.990756 0.711839
31 12 1994 1994-12-31 1995 0.005269 0 0 13.34513 289.03127 339.388729 0 12.284 369.11767 7838.828845 0.742665
1 1 1995 1995-01-01 1995 0.007688 0 0 13.34889 289.009128 339.371154 0 13.114 489.27335 8943.512063 0.676958
2 1 1995 1995-01-02 1995 0.003694 0 0 13.350602 288.986305 339.350168 0 11.174 418.49098 8824.35816 0.686052
3 1 1995 1995-01-03 1995 0.008271 0 0 13.35466 288.964268 339.333096 44.52099 13.967 385.0681 6100.982592 0.7595
4 1 1995 1995-01-04 1995 -0.001481 0 0 13.354477 288.940818 339.308956 76.45019 12.857 130.2154 1168.155033 0.91257
5 1 1995 1995-01-05 1995 0.006812 0 0 13.357788 288.918533 339.290639 1.12427 13.412 372.44337 7707.478861 0.758835
6 1 1995 1995-01-06 1995 0.003834 0 0 13.359571 288.895743 339.26978 0 12.004 342.92089 7707.478861 0.756481
7 1 1995 1995-01-07 1995 0.005197 0 0 13.362053 288.873187 339.250088 20.91138 13.137 254.4126 5385.598709 0.83228
8 1 1995 1995-01-08 1995 0.022174 0 0 13.373241 288.853534 339.244906 40.47363 13.692 262.29548 4520.3332 0.833226
9 1 1995 1995-01-09 1995 -0.013255 0 0 13.373058 288.830095 339.220777 31.70434 15.082 90.27297 519.049341 0.947537
10 1 1995 1995-01-10 1995 0.010294 0 0 13.378154 288.808416 339.205447 216.08421 14.527 143.3416 1397.473411 0.913662
11 1 1995 1995-01-11 1995 0.022462 0 0 13.38949 288.788819 339.200518 22.93506 14.802 173.07011 3197.848239 0.897589
12 1 1995 1995-01-12 1995 0.025231 0 0 13.402245 288.769697 339.197957 11.91724 15.077 361.00017 8601.943181 0.790135
13 1 1995 1995-01-13 1995 0.023163 0 0 13.41394 288.750224 339.193631 13.26636 14.802 279.60201 6601.413952 0.834551
14 1 1995 1995-01-14 1995 0.014169 0 0 13.421022 288.729213 339.181617 0 13.114 131.70663 2340.673142 0.913041
15 1 1995 1995-01-15 1995 0.013295 0 0 13.427657 288.708058 339.168862 0 11.444 251.20604 7342.516675 0.814889
16 1 1995 1995-01-16 1995 0.016839 0 0 13.436108 288.687508 339.159134 0 12.004 342.92089 9965.987883 0.756481
17 1 1995 1995-01-17 1995 0.015606 0 0 13.443927 288.666751 339.148357 0 11.169 382.56955 10997.226102 0.712904
18 1 1995 1995-01-18 1995 0.016784 0 0 13.45235 288.646196 339.138587 0 11.174 418.49098 11431.34172 0.686052
19 1 1995 1995-01-19 1995 0.0184 0 0 13.461602 288.625921 339.130201 0 11.449 443.00445 11585.701996 0.673663
20 1 1995 1995-01-20 1995 0.019799 0 0 13.471571 288.605883 339.123009 11.24267 12.302 349.00191 9965.987883 0.756983
21 1 1995 1995-01-21 1995 0.018793 0 0 13.481024 288.585679 339.114963 0.22485 11.747 376.76743 10707.066682 0.727877
22 1 1995 1995-01-22 1995 0.022275 0 0 13.492262 288.566071 339.109894 5.62134 13.692 213.60696 5258.54414 0.864184
23 1 1995 1995-01-23 1995 0.009007 0 0 13.496696 288.544197 339.093486 37.77539 12.302 125.65149 1514.700684 0.912506
24 1 1995 1995-01-24 1995 0.006983 0 0 13.500092 288.521977 339.075348 71.95312 13.687 109.95953 1219.875811 0.930062
25 1 1995 1995-01-25 1995 0.022299 0 0 13.511343 288.502378 339.070304 9.89355 13.972 191.27242 4933.329129 0.880577
26 1 1995 1995-01-26 1995 0.022367 0 0 13.522628 288.482794 339.065321 0 13.389 350.07977 10363.873986 0.772971
27 1 1995 1995-01-27 1995 0.016682 0 0 13.530998 288.462239 339.05548 0 11.449 332.20068 10843.609957 0.755286
28 1 1995 1995-01-28 1995 0.023937 0 0 13.543088 288.442926 339.051841 0 13.394 477.23749 12331.672423 0.690609
29 1 1995 1995-01-29 1995 0.023905 0 0 13.555161 288.42361 339.048177 0 13.669 421.8116 11594.016345 0.731395
30 1 1995 1995-01-30 1995 0.029849 0 0 13.570283 288.405309 339.049592 0 15.614 631.88393 12757.995519 0.645099
31 1 1995 1995-01-31 1995 0.030846 0 0 13.585915 288.387185 339.051865 0 16.449 640.40501 12700.334328 0.658988
1 2 1995 1995-02-01 1995 0.033998 0 0 13.603164 288.369599 339.056832 0 18.394 790.90696 13551.875246 0.627538
2 2 1995 1995-02-02 1995 0.031623 0 0 13.619195 288.351608 339.05977 0 18.114 652.55121 13248.726055 0.687246
3 2 1995 1995-02-03 1995 0.030803 0 0 13.634805 288.333481 339.06201 0 18.394 790.90696 13551.875246 0.627538
4 2 1995 1995-02-04 1995 0.024902 0 0 13.647388 288.314345 339.059206 0 16.169 696.1828 13551.99737 0.622614
5 2 1995 1995-02-05 1995 0.023424 0 0 13.659213 288.29496 339.055141 0 16.449 390.37033 10544.507216 0.79213
6 2 1995 1995-02-06 1995 0.015594 0 0 13.667023 288.274237 339.044386 0 14.504 170.14616 4418.153095 0.897362
7 2 1995 1995-02-07 1995 0.020132 0 0 13.67716 288.254291 339.03751 2.9231 15.637 266.22285 7483.246144 0.850698
8 2 1995 1995-02-08 1995 0.017726 0 0 13.686063 288.233938 339.028582 11.91724 15.082 203.81872 5488.639417 0.88155
9 2 1995 1995-02-09 1995 0.016926 0 0 13.694555 288.213448 339.018969 2.9231 14.247 319.96908 10690.133026 0.803753
10 2 1995 1995-02-10 1995 0.013765 0 0 13.701427 288.19242 339.006657 0 12.839 339.01858 11922.326302 0.772101
11 2 1995 1995-02-11 1995 0.01682 0 0 13.709865 288.171918 338.99696 0 13.949 266.65552 9126.346426 0.833258
12 2 1995 1995-02-12 1995 0.016612 0 0 13.718196 288.151381 338.987085 0 13.674 286.18297 9953.794415 0.817821
13 2 1995 1995-02-13 1995 0.016743 0 0 13.726594 288.130869 338.977325 8.54443 13.412 328.30943 11360.203032 0.787413
14 2 1995 1995-02-14 1995 0.019808 0 0 13.736564 288.11088 338.970184 18.66284 14.522 300.54017 9953.794415 0.818919
15 2 1995 1995-02-15 1995 0.018736 0 0 13.745984 288.090712 338.96213 0 13.669 421.8116 13183.112957 0.731395
16 2 1995 1995-02-16 1995 0.022124 0 0 13.757142 288.071125 338.956974 0 14.504 551.87849 14214.54468 0.667088
17 2 1995 1995-02-17 1995 0.026726 0 0 13.770659 288.052325 338.955751 0 16.449 593.2495 15282.604943 0.684098
18 2 1995 1995-02-18 1995 0.03328 0 0 13.787537 288.034648 338.960132 0 20.334 853.92426 15586.077331 0.643594
19 2 1995 1995-02-19 1995 0.029899 0 0 13.802681 288.016395 338.961625 0 20.614 1105.13057 14898.660214 0.546647
20 2 1995 1995-02-20 1995 0.02737 0 0 13.816528 287.997713 338.96096 0 22.284 1212.61516 14898.660214 0.550916
21 2 1995 1995-02-21 1995 0.022658 0 0 13.827958 287.978224 338.956265 0 18.389 465.59815 13090.012086 0.780667
22 2 1995 1995-02-22 1995 0.015336 0 0 13.835633 287.957489 338.945318 0 16.169 245.54131 8147.687954 0.866897
23 2 1995 1995-02-23 1995 0.012066 0 0 13.841631 287.936195 338.931576 0 15.614 123.25472 3284.593338 0.930773
24 2 1995 1995-02-24 1995 0.014503 0 0 13.848879 287.915319 338.919918 0 15.614 238.44424 8167.818618 0.866076
25 2 1995 1995-02-25 1995 0.010148 0 0 13.853893 287.893702 338.904541 0 14.504 115.72505 3860.078785 0.930191
26 2 1995 1995-02-26 1995 0.012407 0 0 13.860066 287.872472 338.891095 0 14.779 145.41422 5216.250075 0.913824
27 2 1995 1995-02-27 1995 0.012724 0 0 13.866401 287.851298 338.877922 0 14.504 170.14616 6565.671531 0.897362
28 2 1995 1995-02-28 1995 0.014919 0 0 13.873862 287.830502 338.866629 0 15.059 176.12223 6589.832483 0.897492
1 3 1995 1995-03-01 1995 0.015681 0 0 13.881714 287.809837 338.855987 1.34912 15.082 203.81872 7769.455225 0.88155
2 3 1995 1995-03-02 1995 0.014862 0 0 13.889145 287.789034 338.844647 23.15991 14.802 173.07011 6469.319957 0.897589
3 3 1995 1995-03-03 1995 0.016802 0 0 13.897571 287.768566 338.834968 2.47339 15.357 179.13478 6493.126346 0.897718
4 3 1995 1995-03-04 1995 0.016405 0 0 13.905794 287.748031 338.824951 12.81665 14.527 349.76492 13390.998818 0.789328
5 3 1995 1995-03-05 1995 0.028184 0 0 13.920057 287.72951 338.825001 40.02392 14.802 117.70927 3010.321965 0.930348
6 3 1995 1995-03-06 1995 0.036271 0 0 13.938467 287.712375 338.831967 0 14.504 509.16474 18718.207455 0.692854
7 3 1995 1995-03-07 1995 0.032526 0 0 13.954956 287.694601 338.835733 0 13.669 378.45168 16931.929174 0.759006
8 3 1995 1995-03-08 1995 0.038583 0 0 13.974551 287.677866 338.844679 0 15.614 238.44424 10518.577127 0.866076
9 3 1995 1995-03-09 1995 0.037275 0 0 13.993475 287.660907 338.852506 2.69824 15.082 310.35062 13966.719475 0.819638
10 3 1995 1995-03-10 1995 -0.04251 0 0 13.993283 287.637579 338.828477 117.14867 14.247 0 0 1
11 3 1995 1995-03-11 1995 0.034007 0 0 14.010531 287.620065 338.833515 30.13037 14.247 271.28056 9828.3168 0.833615
12 3 1995 1995-03-12 1995 0.030914 0 0 14.026193 287.602024 338.83591 0 12.834 381.24545 17423.736848 0.743631
13 3 1995 1995-03-13 1995 0.039106 0 0 14.046055 287.585387 338.84531 0 15.059 335.25438 15992.52401 0.804872
14 3 1995 1995-03-14 1995 0.047901 0 0 14.070427 287.570254 338.862228 0 17.279 545.57391 19353.188402 0.724387
15 3 1995 1995-03-15 1995 0.047981 0 0 14.09484 287.555136 338.879215 0 17.559 580.89724 19645.118429 0.711687
16 3 1995 1995-03-16 1995 0.041669 0 0 14.116015 287.538942 338.890809 0 16.169 410.83181 17493.530994 0.777296
17 3 1995 1995-03-17 1995 0.039269 0 0 14.13596 287.522339 338.900353 0 15.889 270.05367 12839.528249 0.850969
18 3 1995 1995-03-18 1995 0.039101 0 0 14.155818 287.505709 338.909755 0 15.889 270.05367 12839.528249 0.850969
19 3 1995 1995-03-19 1995 0.043021 0 0 14.177686 287.489751 338.922509 0 16.729 424.10006 17493.530994 0.778154
20 3 1995 1995-03-20 1995 0.038288 0 0 14.197127 287.472987 338.93122 7.42017 15.912 242.51295 11524.547803 0.866367
21 3 1995 1995-03-21 1995 0.030723 0 0 14.212688 287.454929 338.933465 9.44385 13.412 372.44337 19136.845793 0.758835
22 3 1995 1995-03-22 1995 0.019273 0 0 14.222377 287.434918 338.925927 16.63916 10.632 239.41807 16116.072558 0.813805
23 3 1995 1995-03-23 1995 0.029047 0 0 14.237078 287.416581 338.926746 26.53271 12.582 290.86212 13837.302539 0.801157
24 3 1995 1995-03-24 1995 0.034686 0 0 14.254671 287.399206 338.932382 0 13.114 489.27335 21120.582786 0.676958
25 3 1995 1995-03-25 1995 0.032096 0 0 14.270935 287.381392 338.935808 0 12.559 395.26308 20058.283916 0.729371
26 3 1995 1995-03-26 1995 0.041203 0 0 14.291869 287.365136 338.947019 0 14.229 641.15171 21452.260801 0.606293
27 3 1995 1995-03-27 1995 0.046612 0 0 14.315577 287.349806 338.962854 0 15.889 706.20711 21452.260801 0.610274
28 3 1995 1995-03-28 1995 0.046265 0 0 14.339107 287.33442 338.978395 0 16.169 607.1989 21260.899053 0.67085
29 3 1995 1995-03-29 1995 0.045971 0 0 14.362485 287.318984 338.993685 0 16.169 652.82288 22378.452841 0.646118
30 3 1995 1995-03-30 1995 0.047383 0 0 14.386587 287.303791 339.010182 0 16.724 719.15177 22418.897675 0.623693
31 3 1995 1995-03-31 1995 0.049225 0 0 14.411634 287.288916 339.028257 0 17.559 822.88832 22281.761392 0.591581
