day month year date wy psn trans evap leafC stemC biomass precip tavg vpd radiation rel_humidity
1 10 1989 1989-10-01 1990 -0.346406 0.001307 0 183.830157 796.600446 1039.426868 0 17.279 437.48522 17667.225627 0.778991
2 10 1989 1989-10-02 1990 -0.313104 0.000902 0 183.827638 796.536451 1039.359545 0 16.174 462.46368 18765.622296 0.749388
3 10 1989 1989-10-03 1990 -0.299804 0.000849 0 183.82512 796.472463 1039.292231 0 15.894 527.93319 19835.423965 0.708749
4 10 1989 1989-10-04 1990 -0.352901 0.001229 0 183.822602 796.40848 1039.224922 0 18.674 876.31812 20483.760005 0.594489
5 10 1989 1989-10-05 1990 -0.338891 0.000619 0 183.820084 796.344502 1039.157618 0 17.559 631.94069 20261.641723 0.686353
6 10 1989 1989-10-06 1990 -0.333137 0.000658 0 183.817566 796.280529 1039.090319 0 17.284 597.24334 20075.040196 0.69838
7 10 1989 1989-10-07 1990 -0.46308 0.001014 0 183.815048 796.216562 1039.023026 0 21.174 742.08355 18904.061997 0.705885
8 10 1989 1989-10-08 1990 -0.321761 0.000302 0 183.81253 796.152599 1038.955737 0 16.169 357.16422 15009.910539 0.806389
9 10 1989 1989-10-09 1990 -0.336344 0.00062 0 183.810012 796.088641 1038.888453 0 17.004 457.74391 17090.250924 0.764696
10 10 1989 1989-10-10 1990 -0.353661 0.000501 0 183.807494 796.02469 1038.821175 0 17.279 322.29569 13078.570092 0.837182
11 10 1989 1989-10-11 1990 -0.374585 5e-04 0 183.804976 795.960743 1038.753902 0 17.839 269.66912 10598.627149 0.868498
12 10 1989 1989-10-12 1990 -0.342953 0.000728 0 183.802458 795.896801 1038.686634 0 17.004 346.12101 14105.396122 0.822076
13 10 1989 1989-10-13 1990 -0.332555 0.000757 0 183.79994 795.832864 1038.619371 0 16.724 369.07201 15025.266167 0.806877
14 10 1989 1989-10-14 1990 -0.28764 0.00024 0 183.797422 795.768934 1038.552115 0 14.504 170.14616 7680.565248 0.897362
15 10 1989 1989-10-15 1990 -0.319457 0.00087 0 183.794905 795.705008 1038.484864 0 15.614 447.89796 15042.255095 0.748435
16 10 1989 1989-10-16 1990 -0.309313 0.000809 0 183.792387 795.641086 1038.417616 0 15.339 464.62042 15398.709908 0.7344
17 10 1989 1989-10-17 1990 -0.336027 0.000761 0 183.789869 795.577171 1038.350375 0 16.169 410.83181 14114.790802 0.777296
18 10 1989 1989-10-18 1990 -0.38949 0.001411 0 183.787351 795.513263 1038.283141 0 18.949 865.93131 16556.683989 0.606123
19 10 1989 1989-10-19 1990 -0.4069 0.00083 0 183.784834 795.449357 1038.21591 0 18.949 710.89869 16432.013249 0.676641
20 10 1989 1989-10-20 1990 -0.445134 0.000179 0 183.782316 795.385457 1038.148684 0 18.669 180.85676 5190.733828 0.916283
21 10 1989 1989-10-21 1990 -0.402841 0 0.283593 183.779799 795.321563 1038.081465 8.54443 17.582 202.43892 6533.554339 0.899673
22 10 1989 1989-10-22 1990 2.138638 0 0.283588 183.777281 795.257674 1038.01425 2.9231 18.137 338.14354 11184.616797 0.838172
23 10 1989 1989-10-23 1990 2.392954 0 0.283583 183.774764 795.19379 1037.947041 6.07104 18.692 348.15972 10141.382249 0.839076
24 10 1989 1989-10-24 1990 2.37508 0.725515 0 183.772246 795.129911 1037.879837 0 17.559 233.79394 6943.431038 0.883962
25 10 1989 1989-10-25 1990 2.549391 1.510272 0 183.769729 795.066038 1037.812639 0 16.449 495.08138 14299.551842 0.736372
26 10 1989 1989-10-26 1990 2.378796 1.430326 0 183.767211 795.00217 1037.745445 0 15.339 511.77593 14850.820755 0.707444
27 10 1989 1989-10-27 1990 2.281719 1.205798 0 183.764694 794.938305 1037.678255 0 15.334 416.21243 13517.913135 0.761996
28 10 1989 1989-10-28 1990 2.205468 1.446789 0 183.762177 794.874449 1037.611074 0 15.059 612.27567 15479.619656 0.643638
29 10 1989 1989-10-29 1990 2.104725 1.389417 0 183.759659 794.810596 1037.543895 0 15.339 600.75983 15420.961205 0.656576
30 10 1989 1989-10-30 1990 1.985118 1.417467 0 183.757142 794.746748 1037.476722 0 15.614 715.17907 15457.253176 0.598315
31 10 1989 1989-10-31 1990 1.83933 1.247804 0 183.754625 794.682905 1037.409554 0 17.004 612.77653 14022.572789 0.685001
1 11 1989 1989-11-01 1990 1.576151 1.206256 0 183.752108 794.619069 1037.342394 0 16.449 812.68406 14169.317113 0.56725
2 11 1989 1989-11-02 1990 1.281172 1.02191 0 183.749591 794.555238 1037.275238 0 16.444 771.50513 14347.529816 0.589047
3 11 1989 1989-11-03 1990 0.976288 0.871708 0 183.747073 794.491412 1037.208086 0 17.279 741.941 14467.068262 0.625186
4 11 1989 1989-11-04 1990 0.540696 0.467544 0 183.744556 794.427589 1037.140938 0 14.504 592.45988 14430.518056 0.642608
5 11 1989 1989-11-05 1990 0.301618 0.281128 0 183.742039 794.363774 1037.073798 0 13.394 477.23749 13998.966199 0.690609
6 11 1989 1989-11-06 1990 0.169014 0.202884 0 183.739522 794.299963 1037.006663 0 12.834 461.79088 13998.966199 0.689468
7 11 1989 1989-11-07 1990 0.075621 0.159804 0 183.737005 794.236157 1036.939532 0 13.669 421.8116 13247.600582 0.731395
8 11 1989 1989-11-08 1990 0.003475 0.201131 0 183.734488 794.172358 1036.872408 0 16.169 738.89655 13559.430024 0.599459
9 11 1989 1989-11-09 1990 -0.15325 0.149032 0 183.731971 794.108562 1036.805287 0 18.114 937.9022 13077.422655 0.550483
10 11 1989 1989-11-10 1990 -0.268451 0.069988 0 183.729455 794.044772 1036.738174 0 18.669 1054.49542 12408.887797 0.511886
11 11 1989 1989-11-11 1990 -0.244612 0.009541 0 183.726938 793.980987 1036.671064 0 13.669 332.8277 10596.087615 0.788059
12 11 1989 1989-11-12 1990 -0.247852 0.007686 0 183.724421 793.917209 1036.603961 0 13.669 332.8277 10596.087615 0.788059
13 11 1989 1989-11-13 1990 -0.274335 0.007308 0 183.721904 793.853434 1036.536861 0 14.779 354.86794 10596.087615 0.789698
14 11 1989 1989-11-14 1990 -0.245996 0.004966 0 183.719387 793.789666 1036.469769 0 13.389 350.07977 11160.684635 0.772971
15 11 1989 1989-11-15 1990 -0.291277 0.009601 0 183.716871 793.725901 1036.40268 0 16.729 846.41378 13206.787746 0.557242
16 11 1989 1989-11-16 1990 -0.344741 0.005583 0 183.714354 793.662143 1036.335597 0 18.389 930.86745 12324.873731 0.561489
17 11 1989 1989-11-17 1990 -0.285759 0.001781 0 183.711837 793.598389 1036.268519 0 15.339 600.75983 12638.810217 0.656576
18 11 1989 1989-11-18 1990 -0.330044 0.002024 0 183.709321 793.534641 1036.201447 0 17.834 944.19166 12051.842984 0.539428
19 11 1989 1989-11-19 1990 -0.357733 0.001372 0 183.706804 793.470898 1036.134379 0 18.394 885.90902 12534.897731 0.582799
20 11 1989 1989-11-20 1990 -0.359894 0.000995 0 183.704288 793.407161 1036.067319 0 18.394 885.90902 12534.897731 0.582799
21 11 1989 1989-11-21 1990 -0.308078 0.000491 0 183.701771 793.343428 1036.000261 0 15.619 496.31488 11832.343772 0.721331
22 11 1989 1989-11-22 1990 -0.285829 0.000297 0 183.699255 793.279701 1035.933211 0 14.224 295.42246 8438.589174 0.818534
23 11 1989 1989-11-23 1990 -0.302551 0.000464 0 183.696738 793.215979 1035.866164 0 15.059 335.25438 9134.581104 0.804872
24 11 1989 1989-11-24 1990 -0.306824 0.000542 0 183.694222 793.152262 1035.799123 0 15.339 366.45229 8926.810674 0.790518
25 11 1989 1989-11-25 1990 -0.313989 0 0.283413 183.691706 793.088551 1035.732089 0.67456 15.637 372.75475 8926.810674 0.790953
26 11 1989 1989-11-26 1990 -0.175027 0 0.283408 183.689189 793.024843 1035.665056 8.31958 14.802 427.4827 10318.939733 0.747046
27 11 1989 1989-11-27 1990 1.671823 0.86882 0 183.686673 792.961143 1035.598033 0 13.114 564.59776 11824.371691 0.627225
28 11 1989 1989-11-28 1990 1.562081 0.830603 0 183.684157 792.897447 1035.531013 0 12.839 607.99866 11772.007728 0.591284
29 11 1989 1989-11-29 1990 1.47109 0.806705 0 183.681641 792.833756 1035.463999 0 13.114 634.99425 11713.390125 0.580745
30 11 1989 1989-11-30 1990 1.289149 0.682302 0 183.679124 792.770071 1035.396989 0 12.559 580.94801 11811.635444 0.602236
1 12 1989 1989-12-01 1990 1.309292 0.805216 0 183.676608 792.70639 1035.329985 0 15.059 652.85706 11887.133796 0.620018
2 12 1989 1989-12-02 1990 1.071418 0.652487 0 183.674092 792.642715 1035.262986 0 13.949 846.73557 9719.328394 0.470528
3 12 1989 1989-12-03 1990 0.93602 0.664852 0 183.671576 792.579046 1035.195994 0 15.894 747.36775 11370.118742 0.58769
4 12 1989 1989-12-04 1990 0.633813 0.30646 0 183.66906 792.515381 1035.129005 0 15.339 366.45229 8601.943181 0.790518
5 12 1989 1989-12-05 1990 0.591238 0.601843 0 183.666544 792.451721 1035.062022 0 19.089 757.23751 11426.252004 0.658559
6 12 1989 1989-12-06 1990 0.266333 0.338166 0 183.664028 792.388066 1034.995043 0 18.389 580.78768 10603.645595 0.726404
7 12 1989 1989-12-07 1990 0.052021 0.248104 0 183.661512 792.324418 1034.928072 0 18.669 618.34198 10842.28208 0.713777
8 12 1989 1989-12-08 1990 -0.089406 0.155957 0 183.658996 792.260774 1034.861104 0 17.559 730.10882 11480.481611 0.63763
9 12 1989 1989-12-09 1990 -0.142267 0.029615 0 183.65648 792.197135 1034.794142 0 12.559 311.96793 8601.943181 0.786401
10 12 1989 1989-12-10 1990 -0.131155 0.020521 0 183.653964 792.133501 1034.727185 0 8.949 480.71832 9126.576725 0.581462
11 12 1989 1989-12-11 1990 -0.138384 0.022737 0 183.651449 792.069874 1034.660235 0 10.059 569.70222 8864.147032 0.539653
12 12 1989 1989-12-12 1990 -0.135907 0.015781 0 183.648933 792.006251 1034.593289 0 8.949 480.71832 9126.576725 0.581462
13 12 1989 1989-12-13 1990 -0.142223 0.016609 0 183.646417 791.942634 1034.526348 0 9.779 546.70148 8950.073365 0.549873
14 12 1989 1989-12-14 1990 -0.146577 0.016241 0 183.643901 791.879021 1034.459412 0 10.339 619.04958 8541.496931 0.509054
15 12 1989 1989-12-15 1990 -0.157357 0.011954 0 183.641386 791.815414 1034.392483 0 10.059 485.07799 9170.44649 0.608033
16 12 1989 1989-12-16 1990 -0.159261 0.010471 0 183.63887 791.751811 1034.325556 0 10.059 485.07799 9170.44649 0.608033
17 12 1989 1989-12-17 1990 -0.149543 0.008237 0 183.636354 791.688213 1034.258635 0 9.229 475.22876 9156.790151 0.593982
18 12 1989 1989-12-18 1990 -0.15914 0.005803 0 183.633839 791.624623 1034.191723 0 9.224 356.23109 8494.497104 0.695547
19 12 1989 1989-12-19 1990 -0.171944 0.00769 0 183.631323 791.561036 1034.124812 0 10.614 470.43962 8961.536515 0.633693
20 12 1989 1989-12-20 1990 -0.158581 0.006304 0 183.628808 791.497455 1034.057909 0 9.779 491.45443 8974.929966 0.59536
21 12 1989 1989-12-21 1990 -0.177336 0.006368 0 183.626292 791.433878 1033.991009 0 10.894 494.59826 8984.606932 0.621993
22 12 1989 1989-12-22 1990 -0.189645 0.007905 0 183.623777 791.370309 1033.924118 0 12.559 737.4392 8094.983237 0.495089
23 12 1989 1989-12-23 1990 -0.199655 0.006888 0 183.621262 791.306741 1033.857227 0 13.114 791.48543 7796.11318 0.477422
24 12 1989 1989-12-24 1990 -0.235038 0.006719 0 183.618746 791.243181 1033.790344 0 14.784 874.12614 7796.11318 0.482141
25 12 1989 1989-12-25 1990 -0.208402 0.003965 0 183.616231 791.179626 1033.723467 0 12.834 704.75076 8479.069626 0.52609
26 12 1989 1989-12-26 1990 -0.225454 0.003178 0 183.613716 791.116076 1033.656595 0 13.119 600.5719 8974.929966 0.603602
27 12 1989 1989-12-27 1990 -0.195863 0.00191 0 183.6112 791.052532 1033.589727 0 11.169 486.70025 8962.126552 0.634761
28 12 1989 1989-12-28 1990 -0.242405 0.001841 0 183.608685 790.988992 1033.522865 0 13.114 408.72792 8099.362888 0.730138
29 12 1989 1989-12-29 1990 -0.183647 0.001675 0 183.60617 790.925457 1033.456008 0 10.889 584.90649 8768.953708 0.552824
30 12 1989 1989-12-30 1990 -0.172341 0.001332 0 183.603655 790.861927 1033.389156 0 10.059 542.31549 8841.841064 0.561783
31 12 1989 1989-12-31 1990 -0.171596 0.001246 0 183.60114 790.798403 1033.32231 0 10.059 542.31549 8841.841064 0.561783
1 1 1990 1990-01-01 1990 -0.167436 0.001031 0 183.598625 790.734885 1033.255469 0 9.504 469.23189 9170.355002 0.606457
2 1 1990 1990-01-02 1990 -0.183507 0.000857 0 183.596109 790.671372 1033.188633 0 10.059 357.96398 8494.147424 0.710748
3 1 1990 1990-01-03 1990 -0.154123 0.000873 0 183.593594 790.607862 1033.121801 0 8.669 459.18306 9156.790151 0.592572
4 1 1990 1990-01-04 1990 -0.140575 0.000788 0 183.59108 790.544359 1033.054977 0 7.834 473.149 9022.043412 0.55569
5 1 1990 1990-01-05 1990 -0.158167 0.001106 0 183.588565 790.480861 1032.988157 0 9.779 598.17884 8541.496931 0.507489
6 1 1990 1990-01-06 1990 -0.159934 0.001035 0 183.58605 790.417369 1032.921343 0 9.784 573.07264 8768.052903 0.528318
7 1 1990 1990-01-07 1990 -0.182153 0.001082 0 183.583535 790.35388 1032.854532 0 10.889 525.65429 9156.790151 0.598124
8 1 1990 1990-01-08 1990 -0.17183 0.00121 0 183.58102 790.290397 1032.787727 0 10.889 462.14951 11394.0648 0.646675
9 1 1990 1990-01-09 1990 -0.170009 0.001174 0 183.578505 790.22692 1032.720928 0 10.894 494.59826 11480.79492 0.621993
10 1 1990 1990-01-10 1990 -0.176197 0.001224 0 183.57599 790.163449 1032.654135 0 11.449 543.66964 11468.092192 0.599509
11 1 1990 1990-01-11 1990 -0.210409 0.000881 0 183.573476 790.099982 1032.587346 0 12.559 354.68168 9591.451045 0.757156
12 1 1990 1990-01-12 1990 -0.187617 0 0.283167 183.570961 790.036521 1032.520563 22.2605 11.192 326.83457 9583.79384 0.75511
13 1 1990 1990-01-13 1990 2.31746 0 0.283162 183.568446 789.973064 1032.453784 20.01196 14.527 349.76492 8601.943181 0.789328
14 1 1990 1990-01-14 1990 2.008219 0 0.283156 183.565932 789.909612 1032.387011 10.34326 9.802 318.41358 9982.179715 0.738244
15 1 1990 1990-01-15 1990 2.199879 0 0.283151 183.563417 789.846166 1032.320243 2.69824 11.192 364.88533 10321.983524 0.726599
16 1 1990 1990-01-16 1990 2.010457 0 0.283146 183.560902 789.782726 1032.253481 1.34912 9.242 372.52881 11431.34172 0.682011
17 1 1990 1990-01-17 1990 1.818819 0.596786 0 183.558388 789.719289 1032.186723 0 8.114 303.04737 10712.709417 0.720795
18 1 1990 1990-01-18 1990 1.85236 0.713756 0 183.686638 789.699448 1032.337914 0 7.559 403.23641 11881.61556 0.614172
19 1 1990 1990-01-19 1990 1.481607 0.393935 0 184.443921 789.889288 1033.537495 0 5.894 236.85928 9965.987883 0.745884
20 1 1990 1990-01-20 1990 2.139676 0.942861 0 185.538664 790.19162 1035.299516 0 9.504 497.09221 11830.205858 0.58309
21 1 1990 1990-01-21 1990 2.133085 0.93796 0 186.630012 790.492826 1037.055884 0 8.944 556.41924 11213.844343 0.515389
22 1 1990 1990-01-22 1990 2.244194 1.041377 0 187.778324 790.813025 1038.907197 0 10.059 569.70222 11483.700992 0.539653
23 1 1990 1990-01-23 1990 2.486401 1.271541 0 189.05083 791.174626 1040.965503 0 12.004 740.34406 10312.869957 0.474259
24 1 1990 1990-01-24 1990 2.630955 1.470774 0 190.397447 791.560939 1043.147337 0 13.114 762.10826 11597.307105 0.496819
25 1 1990 1990-01-25 1990 2.672057 1.535999 0 191.765125 791.954274 1045.364274 0 13.949 684.70443 12597.506076 0.571847
26 1 1990 1990-01-26 1990 2.337372 1.075452 0 192.96115 792.290399 1047.29513 0 11.449 443.00445 12488.453998 0.673663
27 1 1990 1990-01-27 1990 2.601762 1.380821 0 194.292744 792.671718 1049.451939 0 13.669 545.07078 12700.334328 0.652904
28 1 1990 1990-01-28 1990 2.560944 1.404561 0 195.603386 793.046059 1051.573834 0 12.834 641.24598 12595.916009 0.568793
29 1 1990 1990-01-29 1990 2.664966 1.533958 0 196.967356 793.43818 1053.784613 0 13.949 684.70443 12597.506076 0.571847
30 1 1990 1990-01-30 1990 2.301705 0.92162 0 198.14502 793.768203 1055.684886 0 11.724 357.11012 11248.70383 0.741677
31 1 1990 1990-01-31 1990 2.4695 1.188976 0 199.408716 794.126911 1057.728553 0 12.834 461.79088 12331.672423 0.689468
1 2 1990 1990-02-01 1990 2.413478 1.00264 0 200.643665 794.47604 1059.724312 0 12.559 354.68168 11591.932792 0.757156
2 2 1990 1990-02-02 1990 2.289301 1.053486 0 201.814917 794.803943 1061.613915 0 11.174 418.49098 13089.210056 0.686052
3 2 1990 1990-02-03 1990 2.21073 0.989475 0 202.94586 795.118414 1063.436341 0 10.614 404.69156 13089.210056 0.684888
4 2 1990 1990-02-04 1990 2.196531 0 0.283049 204.069506 795.430459 1065.246612 8.76929 10.912 340.30106 12000.841202 0.740235
5 2 1990 1990-02-05 1990 2.19378 0.998746 0 205.191726 795.742032 1067.05451 0 10.059 423.71204 13369.081347 0.65762
6 2 1990 1990-02-06 1990 2.190231 0.996528 0 206.312111 796.053 1068.859355 0 10.059 423.71204 13369.081347 0.65762
7 2 1990 1990-02-07 1990 2.233456 0.824569 0 207.454646 796.371357 1070.701124 0 11.169 307.24514 11106.355851 0.769431
8 2 1990 1990-02-08 1990 2.442799 1.185175 0 208.704522 796.725499 1072.721798 0 12.284 447.03859 13089.210056 0.688342
9 2 1990 1990-02-09 1990 1.330166 1.11265 0 209.383799 796.889446 1073.791479 0 11.449 407.52509 13732.258639 0.699799
10 2 1990 1990-02-10 1990 0.372004 1.106365 0 209.571703 796.889607 1074.04221 0 10.894 428.8502 14091.503975 0.672242
11 2 1990 1990-02-11 1990 0.369791 1.29875 0 209.758468 796.889394 1074.291048 0 12.559 473.184 14088.976477 0.67602
12 2 1990 1990-02-12 1990 0.348945 0.884787 0 209.934541 796.885623 1074.522072 0 12.004 302.3395 11360.203032 0.785299
13 2 1990 1990-02-13 1990 0.334258 1.034396 0 210.103079 796.879344 1074.740542 0 10.614 404.69156 13930.821022 0.684888
14 2 1990 1990-02-14 1990 0.290038 0.541263 0 210.248939 796.865511 1074.92122 0 7.004 253.69853 12407.99215 0.747857
15 2 1990 1990-02-15 1990 0.276891 0.575136 0 210.388054 796.849436 1075.090663 0 5.339 328.45566 14302.299773 0.633785
16 2 1990 1990-02-16 1990 0.272715 0.57337 0 210.525026 796.832651 1075.256538 0 5.339 328.45566 14302.299773 0.633785
17 2 1990 1990-02-17 1990 0.633744 0 0.282982 210.847139 796.877584 1075.730987 41.37304 11.192 247.49922 8431.787175 0.814554
18 2 1990 1990-02-18 1990 0.452731 0 0.282977 211.076421 796.89158 1076.050723 3.59766 9.527 260.59853 12504.404817 0.78178
19 2 1990 1990-02-19 1990 0.444867 0 0.282972 211.301666 796.904234 1076.363735 2.47339 8.967 381.43985 15282.604943 0.66831
20 2 1990 1990-02-20 1990 0.425314 0.990673 0 211.516881 796.913552 1076.660037 0 8.949 396.09409 15406.805774 0.65514
21 2 1990 1990-02-21 1990 0.444612 1.3079 0 211.74199 796.926172 1076.972834 0 10.614 531.80557 15533.236864 0.58591
22 2 1990 1990-02-22 1990 0.476027 1.95084 0 211.983205 796.944165 1077.312478 0 15.059 803.62486 14901.445541 0.532267
23 2 1990 1990-02-23 1990 0.465512 1.970558 0 212.219026 796.960365 1077.643137 0 15.614 715.17907 15533.236864 0.598315
24 2 1990 1990-02-24 1990 0.447553 1.622977 0 212.445633 796.973501 1077.958447 0 14.504 509.16474 15123.637499 0.692854
25 2 1990 1990-02-25 1990 0.453816 1.786262 0 212.675449 796.987711 1078.27911 0 15.339 511.77593 16029.897287 0.707444
26 2 1990 1990-02-26 1990 0.398726 0.76232 0 212.877011 796.992506 1078.552685 0 11.169 226.69972 11239.597358 0.829875
27 2 1990 1990-02-27 1990 0.419369 1.146173 0 213.089155 797.000836 1078.843905 0 12.279 328.06474 14184.175308 0.771211
28 2 1990 1990-02-28 1990 0.415181 1.015847 0 213.299149 797.008453 1079.131545 0 12.284 285.82252 12914.802035 0.800736
1 3 1990 1990-03-01 1990 0.419329 1.318959 0 213.511268 797.016785 1079.422734 0 12.559 395.26308 15247.318097 0.729371
2 3 1990 1990-03-02 1990 0.403972 0.9015 0 213.715509 797.022495 1079.700796 0 12.004 259.62574 11946.159382 0.815632
3 3 1990 1990-03-03 1990 0.433052 1.597296 0 213.934659 797.03318 1080.003712 0 14.779 449.87 15247.318097 0.733398
4 3 1990 1990-03-04 1990 0.424554 1.618087 0 214.149448 797.042418 1080.299367 0 14.224 479.40842 15790.672292 0.705518
5 3 1990 1990-03-05 1990 0.476331 2.092543 0 214.390787 797.060509 1080.639274 0 14.784 539.398 18906.246776 0.680444
6 3 1990 1990-03-06 1990 0.455652 1.809675 0 214.621518 797.07507 1080.961508 0 12.559 510.55152 19152.532086 0.650435
7 3 1990 1990-03-07 1990 0.442655 1.63321 0 214.845581 797.087414 1081.272634 0 11.449 477.92158 19152.532086 0.647942
8 3 1990 1990-03-08 1990 0.426237 1.328085 0 215.061221 797.096955 1081.569726 0 10.619 370.20236 18193.652231 0.711839
9 3 1990 1990-03-09 1990 0.435091 1.57364 0 215.281398 797.108014 1081.874386 0 12.004 420.84182 18480.763057 0.701147
10 3 1990 1990-03-10 1990 0.41764 1.530595 0 215.492624 797.116093 1082.16413 0 10.614 470.43962 19220.186427 0.633693
11 3 1990 1990-03-11 1990 0.416811 1.488165 0 215.703421 797.124036 1082.453167 0 11.729 395.52361 18193.652231 0.713984
12 3 1990 1990-03-12 1990 0.398557 1.492665 0 215.904855 797.128862 1082.726603 0 10.059 485.07799 19262.616188 0.608033
13 3 1990 1990-03-13 1990 0.399821 1.719631 0 216.106934 797.133908 1083.001119 0 10.889 525.65429 20399.417484 0.598124
14 3 1990 1990-03-14 1990 0.398274 1.922843 0 216.308217 797.138695 1083.274314 0 11.449 662.27309 19428.788208 0.51214
15 3 1990 1990-03-15 1990 0.400552 2.321514 0 216.510665 797.143875 1083.549456 0 13.944 752.8369 19615.807225 0.529091
16 3 1990 1990-03-16 1990 0.395532 2.563301 0 216.710536 797.148201 1083.820308 0 15.614 793.1 19943.034695 0.554551
17 3 1990 1990-03-17 1990 0.381582 2.383416 0 216.90325 797.150146 1084.079236 0 14.504 778.14482 19615.807225 0.530596
18 3 1990 1990-03-18 1990 0.368517 2.196428 0 217.089261 797.149862 1084.326998 0 13.669 690.79168 20075.70323 0.560111
19 3 1990 1990-03-19 1990 0.36388 2.315009 0 217.272893 797.148791 1084.570801 0 15.059 652.85706 20420.720713 0.620018
20 3 1990 1990-03-20 1990 0.36438 2.953849 0 217.456778 797.147809 1084.81503 0 19.229 854.33427 20399.417484 0.618125
21 3 1990 1990-03-21 1990 0.346416 2.502691 0 217.631448 797.14376 1085.043906 0 15.614 755.14311 21243.049996 0.575869
22 3 1990 1990-03-22 1990 0.329539 1.983324 0 217.797461 797.136832 1085.258359 0 13.949 533.93663 21260.899053 0.666124
23 3 1990 1990-03-23 1990 0.311132 1.407404 0 217.954033 797.126761 1085.457082 0 12.559 354.68168 19146.627551 0.757156
24 3 1990 1990-03-24 1990 0.293936 0.596813 0 218.101784 797.113754 1085.641107 0 12.834 154.54573 9291.534203 0.896076
25 3 1990 1990-03-25 1990 0.280714 1.147768 0 218.242752 797.098492 1085.813834 0 10.614 334.29507 19641.47537 0.739702
26 3 1990 1990-03-26 1990 0.27378 1.325408 0 218.380162 797.082049 1085.980636 0 10.614 438.42576 21263.084544 0.65862
27 3 1990 1990-03-27 1990 0.26755 0.693455 0 218.514376 797.064545 1086.142115 0 13.114 182.0282 10952.991747 0.879816
28 3 1990 1990-03-28 1990 0.257074 1.356838 0 218.643216 797.045257 1086.294644 0 11.724 432.43453 20933.997365 0.687189
29 3 1990 1990-03-29 1990 0.245003 1.266255 0 218.765863 797.023909 1086.436857 0 11.174 418.49098 21885.094196 0.686052
30 3 1990 1990-03-30 1990 0.239386 1.365471 0 218.885628 797.001605 1086.574271 0 12.839 422.31373 21367.363595 0.716108
31 3 1990 1990-03-31 1990 0.223395 1.257121 0 218.997191 796.976572 1086.69802 0 11.444 511.20657 22412.996941 0.623298
1 4 1990 1990-04-01 1990 0.214335 0.7594 0 219.104107 796.949996 1086.814029 0 13.669 237.82563 14534.201347 0.848555
2 4 1990 1990-04-02 1990 0.203529 1.05782 0 219.205479 796.921576 1086.920803 0 13.394 393.94234 20294.694167 0.744609
3 4 1990 1990-04-03 1990 0.196864 1.396539 0 219.303433 796.892022 1087.021886 0 15.614 631.88393 22044.26307 0.645099
4 4 1990 1990-04-04 1990 0.174626 1.060345 0 219.38998 796.858672 1087.103963 0 15.614 631.88393 22044.26307 0.645099
5 4 1990 1990-04-05 1990 0.132093 0.470898 0 219.454715 796.818056 1087.149692 0 13.669 421.8116 20703.085681 0.731395
6 4 1990 1990-04-06 1990 0.098202 0.312356 0 219.502069 796.771651 1087.166456 0 13.114 408.72792 21551.055611 0.730138
7 4 1990 1990-04-07 1990 0.067078 0.257679 0 219.533461 796.71993 1087.156623 0 14.779 449.87 21544.349308 0.733398
8 4 1990 1990-04-08 1990 -0.018335 0.140716 0 219.530454 796.656749 1087.089463 0 14.224 522.12217 22571.004962 0.679281
9 4 1990 1990-04-09 1990 -0.140098 0.085399 0 219.527446 796.593573 1087.022308 0 15.614 631.88393 22870.076279 0.645099
10 4 1990 1990-04-10 1990 -0.249406 0.037315 0 219.524439 796.530401 1086.955158 0 17.839 902.12341 22451.369572 0.560088
11 4 1990 1990-04-11 1990 -0.258618 0.001281 0 219.521432 796.467235 1086.888013 0 16.169 696.1828 22910.390557 0.622614
12 4 1990 1990-04-12 1990 -0.256887 0.000861 0 219.518425 796.404074 1086.820874 0 16.169 738.89655 22845.089811 0.599459
13 4 1990 1990-04-13 1990 -0.289516 0.000439 0 219.515418 796.340919 1086.753741 0 16.169 302.74312 16606.808345 0.835889
14 4 1990 1990-04-14 1990 -0.29017 0.000587 0 219.512411 796.277767 1086.686611 0 16.169 302.74312 17367.515853 0.835889
15 4 1990 1990-04-15 1990 -0.301217 0.000808 0 219.509404 796.214622 1086.619488 0 16.724 369.07201 19362.478751 0.806877
16 4 1990 1990-04-16 1990 -0.285625 0 0.282685 219.506397 796.151482 1086.552369 2.9231 15.912 297.87378 17346.765743 0.835861
17 4 1990 1990-04-17 1990 0.547841 0.956599 0 219.50339 796.088346 1086.485255 0 15.894 527.93319 22893.278604 0.708749
18 4 1990 1990-04-18 1990 -0.069188 0.541817 0 219.500383 796.025168 1086.418099 0 15.339 511.77593 22897.738375 0.707444
19 4 1990 1990-04-19 1990 -0.493662 0.216441 0 219.497376 795.961948 1086.350901 0 14.504 420.18084 21882.106837 0.746532
20 4 1990 1990-04-20 1990 -0.693779 0.116761 0 219.494369 795.898686 1086.283661 0 15.894 429.76507 21395.465121 0.762906
21 4 1990 1990-04-21 1990 -0.883128 0.023451 0 219.491362 795.835382 1086.216379 0 15.894 527.93319 22893.278604 0.708749
22 4 1990 1990-04-22 1990 -1.011913 0 0 219.488356 795.77204 1086.14906 0 15.059 385.57595 22552.219819 0.775584
23 4 1990 1990-04-23 1990 -0.96231 0 0 219.485349 795.708657 1086.081699 0 13.949 314.50207 20936.731796 0.803339
24 4 1990 1990-04-24 1990 -1.062682 0 0 219.482342 795.645236 1086.0143 0 16.174 560.6318 25054.762662 0.69619
